sale_id,date,customer_id,product_id,quantity
762373-KSB7Q,06/23/2020,416706-WJWGAB,145-SSu,2
762374-XMDXN,06/08/2020,417392-FERFXI,087-GNo,2
762375-Q7JSP,09/07/2021,416416-ZCTWJL,101-Dnt,4
762376-9IMYM,01/02/2017,416179-R11Q7U,15-Bns,4
762377-E18P1,09/17/2017,416365-MADO8E,20-Hns,1
762378-QIHKQ,11/25/2022,416407-OY4DD1,07-Son,4
762379-G8H18,07/18/2019,417306-0GNZHG,03-Pre,1
762380-OBV8I,10/29/2021,416122-26YFPM,22-Brs,4
762381-REIZZ,12/15/2022,416694-FX5LIK,030-QCo,1
762382-PXF6X,02/25/2023,417179-XCB3YY,47-Hrs,4
762383-M10C8,10/13/2019,416880-AD7X48,265-BCo,2
762384-F9YOU,07/19/2019,416935-50B8Y5,05-Sry,5
762385-MFD5A,07/15/2021,417254-I60Q6G,060-BNo,4
762386-INC5H,05/28/2021,417202-QLGDVC,006-CCo,4
762387-QHHYX,11/17/2019,416208-KKBP2Q,78-Qrs,2
762388-NS5SC,12/16/2022,417163-GWLACO,202-SCo,1
762389-2QS24,01/10/2020,416260-ZK3NY9,98-Wrs,3
762390-OIN46,08/01/2023,416468-YE088O,79-Rrs,5
762391-HBTM6,03/28/2020,416373-QJ5SXV,016-KCo,4
762392-BV3SX,05/12/2022,417354-G3AUT3,259-BCo,4
762393-W6ZVK,05/23/2021,416233-W2SEHE,112-RNo,2
762394-RETEL,09/13/2022,416162-WXA73J,138-ISu,5
762395-70YVC,09/13/2022,416098-LY4LYK,39-Sus,4
762396-4OJ1X,05/07/2023,417299-QYJV84,93-Srs,1
762397-29K3I,07/04/2017,416846-WAFFTO,01-Por,2
762398-8QCU1,12/19/2017,416391-IZ31YR,197-SCo,3
762399-LCGSG,12/29/2021,417071-L6L91F,24-Crs,5
762400-IIO2Q,06/23/2019,416180-WW5WFC,17-Pre,4
762401-R5W1Z,12/22/2022,417123-PO1I3M,16-Pon,1
762402-IWGPG,01/27/2018,416587-GSNPUE,210-WCo,1
762403-LSQPN,10/30/2017,416748-IXVA1N,73-Prs,1
762404-HSZJ4,09/07/2023,417098-Y58VRW,81-Rrs,5
762405-QSOOY,11/29/2023,417319-PVOWCP,11-Sus,2
762406-SKUQH,06/04/2022,416311-FN1R4K,95-Trs,1
762407-UFQGB,01/18/2021,416903-3DR2H2,058-BNo,4
762408-WEPMF,10/21/2018,416131-63J3R3,43-Frs,1
762409-AFCWR,11/14/2020,416863-Q0P82K,064-CNo,2
762410-RIMMD,04/14/2018,416049-WZS3T6,14-Brs,1
762411-WOT2O,07/10/2023,417075-5ED5GG,209-WCo,2
762412-9Y2WT,01/01/2018,416366-7FLQHR,088-GNo,4
762413-G1B9I,10/28/2018,417321-KHFSU4,13-Sns,1
762414-BTMTK,10/07/2018,416575-HWKMY9,06-Sor,2
762415-CLECR,07/08/2023,416768-I9S3W5,02-Pon,1
762416-GGI16,01/20/2017,416717-2RVNDF,057-BNo,4
762417-41R4F,01/03/2019,416131-63J3R3,116-RNo,5
762418-QH0FR,07/27/2022,416711-33E1I1,269-ACo,2
762419-KR5K7,11/15/2020,416882-6U86ZJ,221-RCo,1
762420-LAJ18,11/28/2017,416122-26YFPM,134-CSu,4
762421-05U59,01/01/2021,417229-PQO2LN,27-Sns,2
762422-7TXB9,04/16/2018,416683-YC3RWQ,252-RCo,1
762423-EXLA8,02/27/2020,416826-QBSXLU,103-Fnt,5
762424-I01HW,07/22/2021,417180-M33MG1,30-Crs,1
762425-8CNX3,07/01/2018,415998-ERTJ5P,193-ICo,4
762426-T2RBU,05/28/2020,416388-MKTLZK,58-Lrs,5
762427-XIUAK,05/08/2023,416907-P7BD4W,77-Prs,4
762428-LTVVO,07/01/2023,416755-DYPMLV,034-QCo,4
762429-HD5B0,05/09/2022,417278-W6L01W,12-Wus,3
762430-8YCQH,06/19/2020,416781-1AJO09,033-QCo,1
762431-CETAA,09/26/2023,417409-Q6DG8N,009-DCo,2
762432-IBL6Y,03/22/2017,416132-0ME8F8,95-Trs,1
762433-U50MN,07/21/2022,417202-QLGDVC,16-Fns,3
762434-M85R0,02/11/2017,416653-F8ADF7,18-Pon,3
762435-DBLXK,09/29/2022,417097-DTAEGR,48-Hrs,4
762436-D5WVV,11/11/2023,416749-KBTFSH,094-HNo,1
762437-SUYJY,11/26/2020,417120-283BDW,10-Rus,5
762438-T6SYE,10/19/2019,416724-JNAWNG,129-BSu,1
762439-T4SJG,10/19/2021,416798-IVROCV,31-Wns,1
762440-1FZNS,11/10/2019,417358-U4B9SN,23-Mns,5
762441-A34Q8,03/12/2019,417335-FX2ZVL,112-RNo,2
762442-PI1YU,06/09/2021,416508-4XYJOA,092-HNo,5
762443-CGY3E,07/14/2022,416518-G0IT26,24-Crs,1
762444-0T9QQ,02/02/2018,417191-5IKPQA,07-Mns,3
762445-5NBLP,02/05/2018,416100-8OS9XT,159-SCo,5
762446-BGN09,05/21/2023,416831-EQYDBP,31-Wns,2
762447-IW0QA,07/08/2019,417294-8NRXVO,28-Sns,5
762448-8MH7S,04/15/2020,416069-3D8W3Z,15-Pre,5
762449-QLXKR,04/06/2018,416976-1GD1T5,26-Crs,3
762450-YQE8E,11/05/2018,417393-OKPG3D,02-Lor,5
762451-5PBG0,10/14/2020,417386-8PNNE6,122-SNo,2
762452-MO0NK,02/12/2018,416745-2G3YU6,282-RCo,3
762453-RX7LK,07/17/2021,417024-2PTHOW,259-BCo,2
762454-JUJ45,06/12/2019,416189-X65MUF,9-Oct,4
762455-QMX4B,08/17/2022,416286-IJI18K,07-Son,5
762456-PIWD5,08/21/2023,,079-DNo,6666
762457-MPHQV,11/14/2023,416916-M21B07,031-QCo,1
762458-QUQT3,06/18/2021,416391-IZ31YR,05-Cor,3
762459-FLOBA,02/05/2020,417392-FERFXI,07-Son,2
762460-RJI1Y,08/31/2020,417276-L4RMVV,182-MCo,1
762461-JSZBQ,06/01/2022,417389-X3BQWR,059-BNo,1
762462-9IY8G,07/27/2020,417325-F761HJ,34-Crs,5
762463-4DU19,03/06/2021,416287-0AXYCE,08-Eed,3
762464-ZLNH6,07/12/2020,416058-EWAOUA,95-Trs,2
762465-T5GWR,03/29/2019,417287-IGIKQW,13-Pon,5
762466-CGAF5,10/20/2017,416013-8CGVYI,73-Prs,2
762467-CCCAT,01/13/2018,416138-RD5EQY,225-ACo,4
762468-74AU2,09/23/2020,416434-AX40DT,21-Pre,4
762469-AECZ6,05/29/2017,416224-8CWN2Y,04-Hor,2
762470-0NI10,09/02/2023,416221-CV3TLC,06-Pon,2
762471-IBA9V,07/29/2018,416648-XJ4PNJ,34-Crs,2
762472-2ACP0,08/25/2019,416224-8CWN2Y,159-SCo,2
762473-8ADUE,05/28/2022,417269-GGODLU,040-SCo,5
762474-I06UZ,09/08/2019,416550-C7FOV2,168-SCo,1
762475-XCLMM,12/18/2018,417150-B66H3R,256-GCo,2
762476-SC8LP,09/15/2023,416076-2DHYLU,250-CCo,1
762477-ELYUY,05/06/2018,416983-1MZB3I,47-Hrs,3
762478-B9SA7,08/20/2017,416308-KFXHKC,267-PCo,5
762479-YO521,08/04/2021,416581-3D5050,83-Rrs,3
762480-5CJQX,12/21/2019,416387-WFFHHC,01-Por,5
762481-FCWKV,02/01/2018,416786-9SO0US,90-Srs,5
762482-Z7OHX,11/25/2021,417257-R9T9CD,08-Cus,4
762483-LMM4R,04/29/2020,416571-0ENV5S,65-Mrs,5
762484-ITAWY,04/23/2022,417331-48UACT,127-WNo,1
762486-1HWQ1,07/07/2023,416397-RMYBD2,266-PCo,5
762487-GN4DE,09/05/2020,416426-IQNF74,197-SCo,2
762488-HX066,01/10/2020,416495-DKTMON,06-Lns,1
762489-BM3AQ,08/05/2018,417366-ZGNX3V,01-Ars,5
762490-MLTH7,11/30/2019,416449-QGU3OB,138-ISu,4
762491-ZCBUL,01/22/2018,416036-ZA7TZ0,044-SCo,4
762492-X7T1Q,12/08/2020,416847-UHYLU6,184-ICo,2
762493-UPNZW,04/08/2020,416038-4ZKLOO,005-BCo,4
762494-RVK0I,11/13/2023,416018-755NF4,128-WNo,2
762495-YBN1S,12/04/2020,417132-QHT2XZ,031-QCo,3
762496-X4RG2,02/03/2022,417045-6O9JD3,033-QCo,3
762497-8IPZP,10/04/2022,416222-XLVPYM,02-Ted,5
762498-BKOIS,04/13/2020,416691-OGA0X7,81-Rrs,2
762499-ACWPV,06/29/2021,416671-7YXW1T,138-ISu,5
762500-3TIBD,11/07/2018,416481-MPKXVH,225-ACo,2
762501-VCTDC,07/13/2018,416130-0GET8T,174-JCo,1
762502-XZF2P,01/14/2022,417242-F8LWVV,21-Lns,2
762503-0XLR4,01/20/2023,417360-S2XQUZ,08-Cus,1
762504-KSTZ1,04/09/2022,416503-5BG34I,04-Hns,2
762505-1HD38,07/26/2021,416519-YS445G,79-Rrs,3
762506-MCQGJ,12/10/2019,417004-WEDBCY,059-BNo,3
762507-9UYMJ,12/27/2022,416332-IY4X41,282-RCo,1
762508-3958Z,07/05/2020,416723-36TCFK,228-MCo,2
762509-PAK2P,06/25/2022,417319-PVOWCP,06-Sor,4
762510-Z64YE,10/24/2019,417148-OEUBFN,035-QCo,5
762511-VJ3GC,12/26/2022,416743-BMENUI,174-JCo,3
762512-81W7T,07/24/2020,416769-63BTKF,184-ICo,9999
762513-DDWSP,06/05/2021,416535-VGNXB5,036-RCo,2
762514-QNVRA,04/30/2022,416703-0ONJPI,05-Sry,5
762515-RTIRQ,02/10/2019,417122-0DXME4,06-Med,1
762516-QU8TW,03/10/2020,416031-3QK2IA,009-DCo,3
762517-LHYNY,04/07/2022,416294-EHUDS3,231-GCo,2
762518-XM96B,03/18/2021,417232-BHHLK3,288-PCo,2
762519-7OEV5,04/01/2021,417340-9TMY91,053-ANo,3
762520-R5Z42,08/23/2022,417381-S0RS95,08-Eed,2
762521-80TGM,06/21/2020,416904-P39YL9,059-BNo,2
762522-FGRCI,06/24/2021,416614-LQWLVU,105-Lnt,4
762523-7JYYL,03/28/2023,416365-MADO8E,01-Ars,2
762524-S0FW3,04/26/2017,416315-5G10UR,59-Lrs,3
762525-651AB,10/09/2020,416538-FZWKXX,120-RNo,5
762526-A2HJ2,03/01/2017,416504-Q7ZJ3S,10-Cor,2
762527-7DR5H,03/22/2023,416966-81DO6O,37-Crs,1
762528-ZOJMH,02/28/2020,416960-QYDSHL,106-Hnt,2
762529-FHG8O,09/01/2023,416623-43WFSQ,72-Prs,1
762530-9IBAY,03/01/2022,416716-GJE2AB,273-RCo,1
762531-V1NWH,12/04/2019,416650-TJLMZ0,79-Rrs,1
762532-AH1A3,07/02/2018,416336-BC76UB,012-GCo,2
762533-PX8TD,07/08/2018,417323-5GQEXI,05-Jns,1
762534-HQT7G,06/10/2022,417406-LWIMRS,97-Vrs,2
762535-LRWCT,05/05/2019,416866-KCS4KE,053-ANo,1
762536-FF718,12/27/2019,416063-FEYUHZ,129-BSu,2
762537-JU1DW,08/08/2022,416134-2ATQYY,29-Tns,2
762538-QJVYP,12/09/2020,416937-CZH9IE,072-CNo,1
762539-JCGQF,10/02/2021,417399-DAFS1I,19-Brs,3
762540-FIR4M,07/09/2020,416427-T60PLO,37-Nns,2
762541-JTSUV,01/02/2017,416965-DHR59C,057-BNo,2
762542-JLWRY,11/09/2023,417299-QYJV84,14-Brs,4
762543-2JOPD,08/16/2021,416560-ERXDOU,077-DNo,5
762544-3O4MQ,06/20/2017,416465-ODKEF8,106-Hnt,2
762545-NQJ3Q,10/03/2021,416706-WJWGAB,030-QCo,1
762546-HCPM9,08/14/2023,417321-KHFSU4,02-Dns,2
762547-4Y301,07/12/2018,417271-MGOLOQ,129-BSu,4
762548-88QR7,03/17/2022,417230-GIXMC4,26-Rns,1
762549-JDJWJ,02/18/2019,416959-VH7KAT,21-Brs,3
762550-CEKA5,10/31/2020,416370-OGXPBW,045-SCo,3
762551-N3XV0,01/25/2019,416166-UDBFWY,74-Prs,2
762552-ZU8NU,01/15/2021,416189-X65MUF,120-RNo,2
762553-ZKDK8,12/19/2019,416395-XMCTHP,55-Irs,3
762554-WVZNV,05/10/2018,417361-S9MTHD,253-LCo,2
762555-NQ9CQ,03/07/2022,416991-K6T9DH,036-RCo,5
762556-F9OO0,10/22/2017,416837-25QBRM,156-(Co,2
762557-8XWN0,05/25/2020,416916-M21B07,10-Pre,3
762558-BOH0N,07/09/2019,416585-6ZX1TV,19-Gns,4
762559-J6KCR,05/16/2020,416450-YGHGK5,227-MCo,5
762560-L2TEQ,11/21/2020,416889-X7XJZ6,36-Crs,1
762561-CQS0W,05/22/2022,416499-RZD5E9,95-Trs,5
762562-G6SUV,01/23/2022,417397-PT2ZL1,30-Wns,2
762563-DED7C,08/08/2018,416727-LXDSC4,042-SCo,4
762564-G0FX0,03/30/2020,416867-K4AEGV,097-INo,3
762565-LAILP,01/20/2018,417241-2TLA27,91-Srs,3
762566-KMZOZ,01/02/2023,416119-2KNFTU,71-Prs,1
762567-CTY4N,07/13/2018,416339-6L1F90,05-Bon,3
762568-12IJ9,11/24/2017,417332-49LNY2,001-ACo,1
762569-WJXRJ,12/20/2022,416736-5GGOMF,37-Nns,5
762570-OQKTD,08/03/2017,417033-XG48RA,271-HCo,5
762571-VXPLZ,03/13/2022,416457-J37C9H,42-Yus,4
762572-FESCL,10/16/2021,416281-UD9K9T,212-WCo,3
762573-L2NC2,03/27/2019,416037-YNCXLL,24-Crs,5
762574-7BCPU,09/14/2019,417102-GKQRAF,09-Pon,5
762575-QFZAT,11/22/2022,416561-ADVWKS,05-Cor,1
762576-Q4EA7,11/03/2021,416603-XW1VZC,105-QNo,1
762577-E858A,05/17/2018,417304-F07OL9,092-HNo,5
762578-XCIGA,09/30/2022,416314-D0GJYV,094-HNo,5
762579-S2H1V,10/10/2017,417228-DQMVQW,11-Cns,5
762580-NOMD4,10/30/2022,416380-RYO4RC,12-Dns,5
762581-RZYQR,11/11/2021,417277-NXIV9I,12-Por,3
762582-72SLD,07/03/2017,416660-DK36M8,178-DCo,2
762583-D3TH2,12/31/2017,416245-2YKCCP,30-Pre,4
762584-PI75F,10/08/2017,417280-7V80LK,30-Pre,4
762585-RP5N1,09/18/2018,416220-RR7S20,15-Brs,4
762586-KEWVX,07/31/2022,416053-COTOHP,038-SCo,5
762587-E9FFS,08/04/2018,416547-GMPW5D,251-PCo,2
762588-TUZIC,02/05/2019,416558-I8BIXO,087-GNo,2
762589-SUL4I,01/17/2019,416444-J9BOQ0,02-Ted,1
762590-LKPX4,11/02/2023,416512-3ODSX4,30-Pre,3
762591-VM2TY,09/30/2018,416017-Q99CHJ,10-Pre,5
762592-UKT43,03/03/2022,416063-FEYUHZ,259-BCo,1
762593-UY3XD,07/12/2019,416403-Z39PEC,225-ACo,3
762594-OJYYR,05/26/2017,416243-BXUX1O,200-SCo,2
762595-O8K29,11/24/2022,416379-MAE38S,011-ECo,3
762596-3D14S,07/30/2023,416338-OCFI4O,05-Bon,1
762597-07N73,05/30/2021,416072-D5IQVN,70-Prs,2
762598-98LWL,03/23/2020,417154-2XOIOT,87-Srs,2
762599-ZFOOX,11/29/2017,416573-8QEOZ0,11-Cns,1
762600-K668G,01/28/2017,417225-ZRJO7V,05-Bon,4
762601-1ZTAK,07/05/2017,416431-UKWQVR,29-Tns,4
762602-QSJU8,05/11/2022,416404-N0DL5E,080-DNo,3
762603-W644U,04/27/2018,416581-3D5050,05-Bon,2
762604-1NXFG,01/17/2021,417379-DC08FC,296-ICo,5
762605-D3HFW,11/11/2021,416857-GVU4IS,29-Crs,4
762606-ZHRRS,10/04/2017,416554-UU9YMS,28-Crs,2
762607-SR432,08/20/2019,416152-VCJWTL,242-ACo,1
762608-IFB0A,09/22/2018,416272-2KKZMP,033-QCo,2
762609-DZZBK,04/23/2017,416950-7ZK94Y,47-Hrs,1
762610-K1EJF,03/26/2023,417127-FA37DL,119-RNo,4
762611-3CLRP,11/18/2023,416123-VXPJ4H,277-RCo,2
762612-7BS5I,07/20/2019,416939-IMJYJC,41-Wus,4
762613-02RFF,01/13/2020,417211-HAIIWI,023-NCo,1
762614-FW2OU,09/29/2018,417312-V917RM,240-HCo,1
762615-J14IJ,05/22/2020,416494-FV177U,30-Crs,3
762616-XYYWY,05/30/2020,416993-GMNHIE,122-SNo,1
762617-DKWLI,07/29/2023,416005-Y9DOM5,119-RNo,1
762618-BXB4F,10/28/2021,416718-DW79WC,06-Med,1
762619-R6RNI,10/02/2023,417033-XG48RA,63-Mrs,2
762620-Y5NB5,02/21/2017,416313-EIHX74,95-Trs,2
762621-K6JNA,05/15/2020,416197-OYIPK0,104-PNo,1
762622-A557J,06/17/2019,416280-R7875A,212-WCo,3
762623-ER26I,04/08/2020,416637-5G3V23,174-JCo,1
762624-1Y1DK,03/02/2023,416651-4X0QZF,28-Pon,5
633575-APWGQ,12/01/2019,416608-TEAVT8,87-Srs,3
633576-OCZAY,12/24/2020,416144-IEUC1H,24-Crs,3
633577-17AUP,09/09/2022,417039-FG8PJV,51-Rol,5
633578-W9EFS,05/11/2021,416647-AXYLNF,83-Rrs,5
633579-WHGQ0,12/24/2022,416690-JQ5NV8,251-PCo,5
633581-EJHXS,01/10/2020,416180-WW5WFC,13-Sor,5
633582-G3XC1,05/29/2019,416558-I8BIXO,29-Pre,5
633583-KEM01,03/10/2017,416106-ITN7S5,20-Hns,4
633584-W3Z4Q,07/19/2019,416762-BGK2WB,105-QNo,1
633585-8J5RI,07/07/2023,416658-BIAF92,09-Ous,1
633586-LKRK9,09/28/2022,416610-SFH4GG,116-RNo,2
633587-SLADR,09/26/2019,417059-YEZG52,25-Crs,5
633588-3UF6K,04/26/2021,416793-SN2S8N,01-Aed,1
633589-UZBWS,06/13/2021,416924-WG84D4,14-Sns,2
633590-8D8ZG,09/26/2017,416950-7ZK94Y,026-NCo,3
633591-3CNZA,10/25/2020,416180-WW5WFC,129-BSu,5
633592-61ZUQ,12/21/2021,416717-2RVNDF,135-ESu,1
633593-F9IH6,07/31/2018,417276-L4RMVV,124-TNo,1
633594-MGZ3W,10/28/2018,416531-MENVG3,21-Pre,2
633595-6PCEL,10/22/2022,416982-RLN36V,03-Sor,5
633596-QVJ21,03/18/2019,417160-VOB5AP,10-Rus,1
633597-U27WB,12/11/2019,417295-B7NUGP,077-DNo,5
633598-C9F1B,06/20/2022,416769-63BTKF,112-RNo,1
633599-0PRUB,02/25/2022,416856-PGSTQM,92-Srs,1
633600-R34TK,03/23/2017,416774-9F77LU,085-FNo,5
633601-ERM3V,06/01/2021,416509-21A6XV,038-SCo,3
637003-6HXNK,12/06/2021,416208-KKBP2Q,252-RCo,5
637004-C696X,06/03/2017,416057-BMYOFQ,255-WCo,3
637005-HFSBX,01/12/2017,417342-OE1U24,80-Rrs,5
637006-OVZ8I,01/02/2023,417146-ZEZ5EH,16-Fns,5
637007-4U1ZX,09/23/2023,417011-XYUR4S,044-SCo,3
637008-PG28M,06/20/2021,417361-S9MTHD,12-Pre,2
637009-2HQ3B,10/27/2019,416884-61LFC1,035-QCo,4
637010-64MF8,05/02/2020,416141-P84DYT,85-Srs,3
637011-HTRHW,01/04/2022,416991-K6T9DH,036-RCo,2
637012-C107F,10/12/2018,416717-2RVNDF,009-DCo,1
637013-L091H,08/03/2020,416587-GSNPUE,88-Srs,2
637014-85JE4,05/12/2018,417205-P81L51,57-Jrs,1
637015-EIC2L,04/21/2019,417199-CYUKND,55-Irs,2
637016-4GA7C,05/24/2017,417390-MWLMA6,03-Cct,4
637017-87H3M,12/13/2021,416359-C9ROS7,140-ISu,2
637018-CNCCD,11/23/2022,416290-F0VOTQ,10-Bed,1
637019-60Q8W,12/16/2019,416429-G298CQ,02-Pon,1
637020-32A0Y,05/11/2018,417110-IH6MV4,11-Sor,1
637021-J1G8I,10/11/2021,417190-9JYQN1,036-RCo,5
637022-7RNJB,10/24/2022,416960-QYDSHL,99-Wrs,5
637023-F0LTO,10/02/2019,416716-GJE2AB,028-NCo,4
637025-K3756,03/29/2023,417357-T2EEHF,093-HNo,1
637026-UPPUV,09/29/2019,416768-I9S3W5,11-Sor,3
637027-H4DTC,03/01/2018,416408-VN8LFJ,222-RCo,2
637028-4ZLDU,07/13/2023,416034-G8JDP0,080-DNo,5
637029-2HPVA,05/26/2017,416651-4X0QZF,08-Cus,1
637030-40SYI,06/06/2018,416518-G0IT26,177-WCo,3
637031-BDHU4,09/14/2023,417384-5TVV8Y,10-Cor,1
637033-CHORT,05/16/2023,416545-DGBK2L,159-SCo,5
637034-8QGDD,01/22/2021,416254-OUHTCS,29-Tns,1
637035-1BSVS,02/11/2023,417371-0L3RTZ,12-Wry,4
637036-0S6TW,12/14/2021,417047-1OB537,54-Hrs,1
637037-TGNKK,10/21/2018,417061-KYPOFK,97-Vrs,4
637038-3FNWA,01/19/2021,417236-1FOI0R,12-Wry,5
637039-D2JK3,01/14/2020,416981-1EQC37,56-Irs,4
637040-7VDPO,07/11/2021,416647-AXYLNF,95-Trs,4
637041-522QD,11/28/2022,416518-G0IT26,05-Jns,3
637042-AVNSB,09/11/2018,417373-OM08TV,287-PCo,4
637043-RIP0U,12/20/2022,416304-P15AHD,06-Med,2
637044-U0PTO,07/01/2018,416477-T6DVWR,222-RCo,2
637045-A9Q33,08/22/2019,416451-BWIKOT,22-Brs,5
637046-JC37F,03/06/2019,417299-QYJV84,88-Srs,4
637047-5FT81,07/24/2020,416044-AIR4CO,097-INo,3
637048-5BNI8,04/01/2023,416631-FCXHGN,072-CNo,1
637049-FCOKL,12/22/2018,416861-R08CW2,101-NNo,2
637050-L6RXW,06/24/2023,417297-ZX70IB,159-SCo,5
637051-2VDE2,10/29/2020,416632-ZEI3ZR,13-Pon,2
637053-DB5KL,03/06/2022,416711-33E1I1,234-ECo,1
637054-QM4X4,12/19/2020,417073-BJZP97,09-Ous,2
637055-6C689,07/12/2018,416926-0ILU6V,108-Snt,2
637057-94YFJ,04/17/2018,416045-WGZRIX,134-CSu,5
637058-Z7WL6,01/28/2019,416406-AXP0WF,293-ICo,1
637059-BFFF4,11/06/2022,417012-OR8WM9,213-WCo,4
637060-N2Z7B,06/09/2022,416752-BODS1E,129-BSu,3
637061-RD212,07/15/2019,417099-9MYYOK,109-Vnt,3
637062-WFHC3,11/24/2023,417140-VMK2ZY,14-Brs,5
637063-ZIBQZ,02/26/2017,416135-V37DIA,89-Srs,1
637064-AG1CW,11/17/2021,416171-NZS43C,94-Trs,3
637065-WMHSK,05/28/2018,416088-HXFGCA,15-Aed,5
637066-F5JLX,09/21/2019,416390-2795E5,10-Rus,2
637067-Z1IEW,01/19/2022,416047-8SBI4Q,01-Ars,5
637068-G7XC3,09/11/2022,417010-REZRDY,086-GNo,1
637069-JKYEL,10/03/2023,417095-VQYWJ8,202-SCo,4
637070-3E9ML,03/05/2017,416113-55PSQ0,07-Mns,4
637071-AYW7R,02/13/2021,416380-RYO4RC,104-Lnt,3
637072-TJVWA,11/08/2023,416828-PEFJAW,84-Srs,4
637073-6BCHN,01/28/2017,416363-PAJSSU,234-ECo,5
637074-Q4DRP,12/26/2017,417377-2SJP75,268-BCo,2
637075-K3SSA,10/14/2019,417224-SRQLNZ,083-ENo,3
637076-B5NAL,09/02/2020,416601-B2UUIJ,03-Cct,2
637077-XOV96,07/27/2018,417096-5GG0V5,239-RCo,3
637078-BPS1F,09/09/2017,416536-JTB9XX,40-Tus,1
637079-15KP4,09/22/2017,417379-DC08FC,29-Pre,4
637080-6FI5N,03/25/2019,417132-QHT2XZ,07-Pon,2
637081-ECCOO,09/06/2019,417256-WK6Z0H,010-DCo,1
637082-W2FRZ,01/18/2022,416461-RLRDIH,075-CNo,5
637083-QB9QD,02/26/2023,416126-0BVR6K,124-TNo,2
637084-CCUO7,06/16/2021,416066-OZCYWD,68-Prs,2
637085-ZHJAF,08/06/2018,416080-SKDGIG,121-SNo,1
637086-D3V59,06/01/2021,416329-9A3Y36,100-Bnt,2
637087-4TSWG,09/06/2017,417341-OTKZH4,201-SCo,4
637088-O7RSS,01/15/2020,416219-N606N9,282-RCo,3
637089-BSGOP,01/21/2021,416834-1QE37Q,101-Dnt,3
637090-2DVF2,03/16/2023,416507-YKNFU8,55-Irs,1
637091-5TOF7,02/29/2020,417200-1IVXAN,053-ANo,1
637092-PBNVT,11/09/2019,416704-163YK0,085-FNo,5
637093-YRODY,11/26/2022,416133-40982N,292-ICo,5
637094-PV7UM,06/01/2018,416626-H6NQQB,075-CNo,4
637095-2ARAI,11/26/2017,416859-ERYF09,48-Hrs,5
637096-W9GGG,05/06/2020,417181-ZAQ7QH,135-ESu,3
637097-GPUHC,12/05/2019,416063-FEYUHZ,02-Dns,5
637098-4530X,01/08/2018,416135-V37DIA,04-Dry,5
637099-6496Z,02/01/2022,416337-7L8V1Z,087-GNo,2
637100-Q5EK7,06/05/2019,417195-JDIMBM,121-SNo,5
637101-9MVMA,12/23/2017,417215-G5ZMTG,131-BSu,4
637102-SGXV9,12/18/2023,416294-EHUDS3,88-Srs,5
637103-UMGMS,05/13/2020,416276-AT7O75,32-Crs,1
637105-PZFOS,09/01/2023,417208-HH62MY,08-Eed,1
637106-F65LB,09/21/2022,416052-LTEIYZ,88-Srs,3
637107-5RRY6,08/20/2017,416398-QE4PA8,136-GSu,1
637108-W8Q72,03/16/2020,416728-E5HRDU,086-GNo,4
637109-YZ7OH,12/20/2017,416072-D5IQVN,112-RNo,4
637110-0ZKXU,11/11/2018,416032-GL58KX,15-Bns,5
637111-6A1TY,07/08/2019,416640-SPFDRW,135-ESu,4
637112-87AYB,12/06/2019,416195-5BM1EN,03-Ars,1
637114-Z9FZC,11/16/2017,416040-WKTAKP,141-MSu,2
637115-0RHMS,08/12/2018,416387-WFFHHC,84-Srs,5
637117-WQ211,11/29/2020,416111-B0Z3NX,201-SCo,1
637119-OY79D,09/14/2017,417153-SQQQ5L,37-Nns,4
631820-Q7WBV,05/19/2019,416836-4W6OZX,55-Irs,3
631821-LZOES,04/08/2022,417209-Z9VLU8,126-WNo,3
631822-JDG1W,02/26/2017,416787-WBKOK3,155-(Co,1
631823-ER7DX,11/28/2023,416057-BMYOFQ,174-JCo,2
631824-MUKZ8,08/12/2017,416596-3N2QB6,119-RNo,4
631825-LFK0K,11/04/2021,416764-5A5XIN,61-Lrs,1
631826-L35EQ,06/12/2022,416760-HTHSJR,028-NCo,2
631827-8V5RN,12/14/2017,417356-186GVG,37-Nns,5
631828-Z7WVA,09/09/2018,417179-XCB3YY,195-SCo,3
631829-QZS9O,10/08/2019,416032-GL58KX,89-Srs,3
631830-OVR4Y,07/22/2021,416894-Q1XGBN,21-Lns,1
631831-8MPW5,12/04/2019,416745-2G3YU6,31-Wns,4
631832-EYJGJ,10/11/2021,416467-72IVGL,95-Trs,2
631833-3I2DW,02/19/2017,416486-T8VT43,195-SCo,5
631834-I5O37,09/29/2021,416177-M033IF,01-Pon,3
631835-GKBSK,10/27/2019,416944-5SWK8T,70-Prs,3
631836-VY5U4,06/02/2020,416311-FN1R4K,03-Ars,3
631837-JES33,06/11/2020,416933-4C6LBP,06-Lns,3
631838-W0SIC,01/21/2018,416926-0ILU6V,077-DNo,3
631839-HT5T9,08/26/2023,417089-IYFRWS,18-Brs,2
631840-2VE06,06/11/2018,416170-EJLA0G,130-BSu,1
631841-4220S,06/26/2020,417375-EN0B09,291-PCo,1
631842-AQPP5,10/02/2022,417295-B7NUGP,76-Prs,4
631843-41VKV,09/27/2021,416101-OGN1W1,265-BCo,4
631844-6H9EN,10/12/2020,416328-RATATJ,49-Aol,2
631845-18GH3,11/20/2022,416725-A41IZX,21-Lns,3
631846-LDX2O,09/13/2018,416278-DUT076,035-QCo,1
631847-MYHS6,03/22/2018,416238-8P6BEF,11-Sor,5
